source_domain,source_type,min_source_priority,max_source_priority,row_count,day_count
enca.com,general_news,1,1,248,27
firenzetoday.it,general_news,1,1,248,27
hidrocalidodigital.com,general_news,1,1,248,23
khaberni.com,general_news,1,1,248,27
macitynet.it,general_news,1,1,248,27
nove.firenze.it,general_news,1,1,248,27
sonin.mn,general_news,1,1,248,23
tuttomercatoweb.com,general_news,1,1,248,27
westmeathindependent.ie,general_news,1,1,248,27
itbusinessnet.com,general_news,1,1,247,24
justmedia.ru,general_news,1,1,247,23
pplware.sapo.pt,general_news,1,1,247,27
stereoboard.com,general_news,1,1,247,27
wrdw.com,general_news,1,1,247,27
cesky.radio.cz,general_news,1,1,246,27
forbes.kz,general_news,1,1,246,27
goloskarpat.info,general_news,1,1,246,27
ilriformista.it,general_news,1,1,246,26
jxcn.cn,general_news,1,1,246,25
mdjonline.com,general_news,1,1,246,27
medyafaresi.com,general_news,1,1,246,27
piacesprofit.hu,general_news,1,1,246,27
politikexpress.de,general_news,1,1,246,25
theconservativetreehouse.com,general_news,1,1,246,27
14ymedio.com,general_news,1,1,245,27
avantionline.it,general_news,1,1,245,26
dailylviv.com,general_news,1,1,245,27
friulioggi.it,general_news,1,1,245,27
grimsbytelegraph.co.uk,general_news,1,1,245,27
jcmagazine.com,general_news,1,1,245,23
openthemagazine.com,general_news,1,1,245,27
radikal.com.tr,general_news,1,1,245,23
timesca.com,general_news,1,1,245,20
autoblog.nl,general_news,1,1,244,27
bin.ua,general_news,1,1,244,19
correodelorinoco.gob.ve,general_news,1,1,244,25
entrelineas.com.mx,general_news,1,1,244,11
gazetaby.com,general_news,1,1,244,27
gx94radio.com,general_news,1,1,244,27
habermeydan.com,general_news,1,1,244,27
jcpost.com,general_news,1,1,244,27
peoplesreview.com.np,general_news,1,1,244,27
pnp.de,general_news,1,1,244,27
pts.org.tw,general_news,1,1,244,27
telepolis.pl,general_news,1,1,244,26
tribunafeirense.com.br,general_news,1,1,244,27
tv2fyn.dk,general_news,1,1,244,26
udinetoday.it,general_news,1,1,244,26
zdnet.fr,general_news,1,1,244,27
asn24.ru,general_news,1,1,243,27
cnynews.com,general_news,1,1,243,26
dziennikwschodni.pl,general_news,1,1,243,27
erbol.com.bo,general_news,1,1,243,27
ria56.ru,general_news,1,1,243,26
themorningsun.com,general_news,1,1,243,27
tverlife.ru,general_news,1,1,243,27
welingelichtekringen.nl,general_news,1,1,243,27
cloverdalereporter.com,general_news,1,1,242,27
monitorulcj.ro,general_news,1,1,242,27
mwnation.com,general_news,1,1,242,27
nuevaya.com.ni,general_news,1,1,242,27
puntonoticias.com,general_news,1,1,242,27
sputnikglobe.com,general_news,1,1,242,27
tv2kosmopol.dk,general_news,1,1,242,27
wn.de,general_news,1,1,242,27
itweb.co.za,general_news,1,1,241,19
leak.pt,general_news,1,1,241,26
lematin.ma,general_news,1,1,241,27
madata.gr,general_news,1,1,241,8
politicaldog101.com,general_news,1,1,241,27
polizeinews.ch,general_news,1,1,241,27
wapa.tv,general_news,1,1,241,27
algemeiner.com,general_news,1,1,240,24
archiv.hn.cz,general_news,1,1,240,23
bernews.com,general_news,1,1,240,27
faifaonline.net,general_news,1,1,240,26
fmbolivia.com.bo,general_news,1,1,240,27
kanald.ro,general_news,1,1,240,27
kxel.com,general_news,1,1,240,25
lmtonline.com,general_news,1,1,240,25
proactiveinvestors.com.au,general_news,1,1,240,22
rts.ch,general_news,1,1,240,27
saobserver.net,general_news,1,1,240,27
thenassauguardian.com,general_news,1,1,240,20
americanbanker.com,general_news,1,1,239,21
ckom.com,general_news,1,1,239,27
diariocolatino.com,general_news,1,1,239,27
grandrapidsmn.com,general_news,1,1,239,27
lfpress.com,general_news,1,1,239,27
nbcmiami.com,general_news,1,1,239,27
postbulletin.com,general_news,1,1,239,27
primocanale.it,general_news,1,1,239,26
radiokorea.com,general_news,1,1,239,27
telemundo47.com,general_news,1,1,239,27
tokyo-np.co.jp,general_news,1,1,239,26
wboi.org,general_news,1,1,239,27
barbadostoday.bb,general_news,1,1,238,27
energy-pedia.com,general_news,1,1,238,23
finanzas.com,general_news,1,1,238,27
interest.co.nz,general_news,1,1,238,27
nanaimobulletin.com,general_news,1,1,238,27
peacearchnews.com,general_news,1,1,238,26
sopitas.com,general_news,1,1,238,27
syuniacyerkir.am,general_news,1,1,238,27
texarkanagazette.com,general_news,1,1,238,27
themarysue.com,general_news,1,1,238,27
tribtoday.com,general_news,1,1,238,26
acadienouvelle.com,general_news,1,1,237,27
businessworld.in,general_news,1,1,237,21
ideawebtv.it,general_news,1,1,237,27
interris.it,general_news,1,1,237,27
monumental.co.cr,general_news,1,1,237,21
quotidianodiragusa.it,general_news,1,1,237,27
ruse24.bg,general_news,1,1,237,27
salinapost.com,general_news,1,1,237,27
startupcafe.ro,general_news,1,1,237,24
venezuelastar.com,general_news,1,1,237,26
wibw.com,general_news,1,1,237,27
13.cl,general_news,1,1,236,27
ahdath.info,general_news,1,1,236,27
eljaya.com,general_news,1,1,236,25
eltiempo.pe,general_news,1,1,236,26
mercopress.com,general_news,1,1,236,27
tvi.iol.pt,general_news,1,1,236,27
cdapress.com,general_news,1,1,235,27
computerbase.de,general_news,1,1,235,27
dailytimes.com.pk,general_news,1,1,235,6
ecr.co.za,general_news,1,1,235,27
enimerosi.com,general_news,1,1,235,23
tmz.com,general_news,1,1,235,27
tv2nord.dk,general_news,1,1,235,25
autocarindia.com,general_news,1,1,234,27
bragatv.pt,general_news,1,1,234,27
eldjoumhouria.dz,general_news,1,1,234,26
iberkshires.com,general_news,1,1,234,27
lenouveleconomiste.fr,general_news,1,1,234,21
mig.com.ua,general_news,1,1,234,27
newson6.com,general_news,1,1,234,27
sdust.edu.cn,general_news,1,1,234,23
stockandland.com.au,general_news,1,1,234,27
032.ua,general_news,1,1,233,23
agi.it,general_news,1,1,233,27
anna-news.info,general_news,1,1,233,27
bilanz.ch,general_news,1,1,233,26
cowichanvalleycitizen.com,general_news,1,1,233,26
gazzettadiparma.it,general_news,1,1,233,27
highlandcountypress.com,general_news,1,1,233,26
ladysmithchronicle.com,general_news,1,1,233,27
livedoor.com,general_news,1,1,233,27
newvision.co.ug,general_news,1,1,233,23
salta.gob.ar,general_news,1,1,233,27
tageblatt.lu,general_news,1,1,233,26
udaipurkiran.com,general_news,1,1,233,26
wctrib.com,general_news,1,1,233,27
akhbarlibya24.net,general_news,1,1,232,19
bloodhorse.com,general_news,1,1,232,27
dealstreetasia.com,general_news,1,1,232,26
digitimes.com,general_news,1,1,232,27
pctechmag.com,general_news,1,1,232,27
presseportal.ch,general_news,1,1,232,24
sardiniapost.it,general_news,1,1,232,27
agrinews-pubs.com,general_news,1,1,231,27
aise.it,general_news,1,1,231,27
b-port.com,general_news,1,1,231,26
chip.com.tr,general_news,1,1,231,27
circuitomt.com.br,general_news,1,1,231,27
dailyhive.com,general_news,1,1,231,27
fox13now.com,general_news,1,1,231,27
haberlermersin.com,general_news,1,1,231,27
justjared.com,general_news,1,1,231,27
kitco.com,commodity_specialist,4,4,231,21
piatafinanciara.ro,general_news,1,1,231,21
seoghoer.dk,general_news,1,1,231,26
teknolojioku.com,general_news,1,1,231,27
womanandhome.com,general_news,1,1,231,27
3dmgame.com,general_news,1,1,230,27
kfvs12.com,general_news,1,1,230,27
metronews.ru,general_news,1,1,230,27
moneylife.in,general_news,1,1,230,23
newsomsk.ru,general_news,1,1,230,27
pressetext.com,general_news,1,1,230,24
talouselama.fi,general_news,1,1,230,27
wired.com,general_news,1,1,230,27
agroinformacion.com,general_news,1,1,229,25
biometricupdate.com,general_news,1,1,229,21
comoxvalleyrecord.com,general_news,1,1,229,27
democracynow.org,general_news,1,1,229,20
euronews.al,general_news,1,1,229,27
everything-pr.com,general_news,1,1,229,21
iodonna.it,general_news,1,1,229,26
lebanondemocrat.com,general_news,1,1,229,26
nuclear-news.net,general_news,1,1,229,27
programme-tv.net,general_news,1,1,229,27
wbiw.com,general_news,1,1,229,22
wwno.org,general_news,1,1,229,27
zivotpo.sk,general_news,1,1,229,27
coloradohometownweekly.com,general_news,1,1,228,27
domradio.de,general_news,1,1,228,26
egyptindependent.com,general_news,1,1,228,27
estrelladigital.es,general_news,1,1,228,27
indiancooperative.com,general_news,1,1,228,24
kathpress.at,general_news,1,1,228,27
navhindtimes.in,general_news,1,1,228,22
radiotamazuj.org,general_news,1,1,228,26
sitv.ru,general_news,1,1,228,27
theheraldghana.com,general_news,1,1,228,25
bestmediainfo.com,general_news,1,1,227,24
comnews.ru,general_news,1,1,227,21
kshb.com,general_news,1,1,227,27
lavozdelanzarote.com,general_news,1,1,227,25
thailandblog.nl,general_news,1,1,227,26
theverge.com,general_news,1,1,227,27
worthynews.com,general_news,1,1,227,27
koolfmabilene.com,general_news,1,1,226,26
news9.com,general_news,1,1,226,27
pugliain.net,general_news,1,1,226,26
reason.com,general_news,1,1,226,27
sanjeevnitoday.com,general_news,1,1,226,24
burgasnews.com,general_news,1,1,225,27
fox9.com,general_news,1,1,225,27
i24news.tv,general_news,1,1,225,27
littleapplepost.com,general_news,1,1,225,27
novoeste.com,general_news,1,1,225,27
radioconstanta.ro,general_news,1,1,225,27
telecran.lu,general_news,1,1,225,21
westmeathexaminer.ie,general_news,1,1,225,27
banklesstimes.com,general_news,1,1,224,27
crash.net,general_news,1,1,224,27
diariodecuba.com,general_news,1,1,224,27
elgrafico.mx,general_news,1,1,224,27
gazzettadelsud.it,general_news,1,1,224,26
huffingtonpost.co.uk,general_news,1,1,224,27
kafanews.com,general_news,1,1,224,27
kxl.com,general_news,1,1,224,25
mg.co.za,general_news,1,1,224,15
newswiretoday.com,general_news,1,1,224,24
rapsinews.ru,general_news,1,1,224,21
virginislandsnewsonline.com,general_news,1,1,224,27
wbrc.com,general_news,1,1,224,27
zib.com.ua,general_news,1,1,224,26
cyprusnews.eu,general_news,1,1,223,19
decaturdaily.com,general_news,1,1,223,23
elarsenal.net,general_news,1,1,223,21
erzurumgazetesi.com.tr,general_news,1,1,223,27
independent.com,general_news,1,1,223,27
ksla.com,general_news,1,1,223,26
monitorulexpres.ro,general_news,1,1,223,27
perishablenews.com,general_news,1,1,223,20
pressonline.al,general_news,1,1,223,27
radiomundial.com.ve,general_news,1,1,223,27
thaipr.net,general_news,1,1,223,6
vanguardngr.com,general_news,1,1,223,3
24sata.info,general_news,1,1,222,27
acorianooriental.pt,general_news,1,1,222,27
actualitateaprahoveana.ro,general_news,1,1,222,27
arvopaperi.fi,general_news,1,1,222,23
cpapracticeadvisor.com,general_news,1,1,222,22
hariansinggalang.co.id,general_news,1,1,222,27
legalinsurrection.com,general_news,1,1,222,27
lnt.ma,general_news,1,1,222,24
multiplayer.it,general_news,1,1,222,26
mymixfm.com,general_news,1,1,222,24
renminbao.com,general_news,1,1,222,27
senado.leg.br,general_news,1,1,222,18
yankton.net,general_news,1,1,222,27
as.com,general_news,1,1,221,27
courrierfrontenac.qc.ca,general_news,1,1,221,27
duluthnewstribune.com,general_news,1,1,221,27
film-news.co.uk,general_news,1,1,221,27
krvs.org,general_news,1,1,221,27
lhebdodustmaurice.com,general_news,1,1,221,27
altarimini.it,general_news,1,1,220,27
hot96.com,general_news,1,1,220,26
morningjournal.com,general_news,1,1,220,27
prachatai.com,general_news,1,1,220,27
stockjournal.com.au,general_news,1,1,220,24
themedialine.org,general_news,1,1,220,25
whro.org,general_news,1,1,220,27
allkpop.com,general_news,1,1,219,27
antimafiaduemila.com,general_news,1,1,219,27
arbresh.info,general_news,1,1,219,27
bangkokpost.com,general_news,1,1,219,27
bladi.net,general_news,1,1,219,27
diarioportal.com,general_news,1,1,219,25
info.sibnet.ru,general_news,1,1,219,27
investireoggi.it,general_news,1,1,219,27
kelo.com,general_news,1,1,219,26
kuow.org,general_news,1,1,219,26
meobserver.org,general_news,1,1,219,27
nbnews.com.ua,general_news,1,1,219,27
nj1015.com,general_news,1,1,219,25
northqueenslandregister.com.au,general_news,1,1,219,27
nt.am,general_news,1,1,219,24
offalyindependent.ie,general_news,1,1,219,27
pharmazeutische-zeitung.de,general_news,1,1,219,25
qingdaonews.com,general_news,1,1,219,22
telemundo40.com,general_news,1,1,219,27
vancouversun.com,general_news,1,1,219,27
vlnradio.cl,general_news,1,1,219,25
bnext.com.tw,general_news,1,1,218,27
hanfordsentinel.com,general_news,1,1,218,27
ladige.it,general_news,1,1,218,26
macaudailytimes.com.mo,general_news,1,1,218,19
mvariety.com,general_news,1,1,218,26
nczas.info,general_news,1,1,218,27
neviditelnypes.lidovky.cz,general_news,1,1,218,23
newswire.co.nz,general_news,1,1,218,27
planetaosasco.com,general_news,1,1,218,27
plumaslibres.com.mx,general_news,1,1,218,27
siliconvalley.com,general_news,1,1,218,27
tamilguardian.com,general_news,1,1,218,22
telemundolasvegas.com,general_news,1,1,218,27
wnd.com,general_news,1,1,218,27
a1.ro,general_news,1,1,217,27
bumm.sk,general_news,1,1,217,17
cnwest.com,general_news,1,1,217,27
en.ce.cn,general_news,1,1,217,27
gamerant.com,general_news,1,1,217,27
irpinianews.it,general_news,1,1,217,27
jacarandafm.com,general_news,1,1,217,27
jamestownsun.com,general_news,1,1,217,27
kake.com,general_news,1,1,217,25
power96radio.com,general_news,1,1,217,27
timesofsandiego.com,general_news,1,1,217,27
veneziatoday.it,general_news,1,1,217,26
vir.com.vn,general_news,1,1,217,25
azattyqasia.org,general_news,1,1,216,24
bgnes.com,general_news,1,1,216,27
casertace.net,general_news,1,1,216,27
comicbookmovie.com,general_news,1,1,216,27
corrieredelveneto.corriere.it,general_news,1,1,216,27
expansion.mx,general_news,1,1,216,27
mladina.si,general_news,1,1,216,24
novedadesdetabasco.com.mx,general_news,1,1,216,27
orovillemr.com,general_news,1,1,216,26
pcmag.com,general_news,1,1,216,27
racismoambiental.net.br,general_news,1,1,216,24
telva.com,general_news,1,1,216,27
actmedia.eu,general_news,1,1,215,20
androidpolice.com,general_news,1,1,215,27
brigitte.de,general_news,1,1,215,27
businessdayghana.com,general_news,1,1,215,23
ilgiornaledelmolise.it,general_news,1,1,215,26
j-cast.com,general_news,1,1,215,27
kxxv.com,general_news,1,1,215,26
lanacion.cl,general_news,1,1,215,22
maravipost.com,general_news,1,1,215,27
programme-television.org,general_news,1,1,215,27
rus.postimees.ee,general_news,1,1,215,27
slate.com,general_news,1,1,215,27
teatronaturale.it,general_news,1,1,215,27
echo-online.de,general_news,1,1,214,27
econostrum.info,general_news,1,1,214,27
informationng.com,general_news,1,1,214,27
jcp.or.jp,general_news,1,1,214,26
lecourriersud.com,general_news,1,1,214,27
pqbnews.com,general_news,1,1,214,26
rbb24.de,general_news,1,1,214,27
thecitizen.co.tz,general_news,1,1,214,27
wiky.com,general_news,1,1,214,25
wradio.com.mx,general_news,1,1,214,27
048.ua,general_news,1,1,213,23
borsen.dk,general_news,1,1,213,25
broomfieldenterprise.com,general_news,1,1,213,27
bulawayo24.com,general_news,1,1,213,26
commercialobserver.com,general_news,1,1,213,23
ecb.europa.eu,general_news,1,1,213,21
farmweekly.com.au,general_news,1,1,213,27
gcaptain.com,general_news,1,1,213,27
isra.com,general_news,1,1,213,21
leccesette.it,general_news,1,1,213,27
metalinfo.ru,general_news,1,1,213,9
owensoundsuntimes.com,general_news,1,1,213,27
science20.com,general_news,1,1,213,23
starnieuws.com,general_news,1,1,213,27
techmaniacs.gr,general_news,1,1,213,27
tuttoandroid.net,general_news,1,1,213,27
wcbi.com,general_news,1,1,213,24
wkbw.com,general_news,1,1,213,27
wkyt.com,general_news,1,1,213,26
wowt.com,general_news,1,1,213,27
aginfo.net,general_news,1,1,212,27
alahalygate.com,general_news,1,1,212,11
businessinsurance.com,general_news,1,1,212,20
donpress.com,general_news,1,1,212,27
eltrecetv.com.ar,general_news,1,1,212,27
georgeherald.com,general_news,1,1,212,27
hitsfm.net,general_news,1,1,212,23
hrportugal.sapo.pt,general_news,1,1,212,27
jowhar.com,general_news,1,1,212,27
post-journal.com,general_news,1,1,212,26
roma.corriere.it,general_news,1,1,212,27
telemundohouston.com,general_news,1,1,212,27
tendanceouest.com,general_news,1,1,212,26
theweek.com,general_news,1,1,212,27
wabx.net,general_news,1,1,212,26
abc57.com,general_news,1,1,211,27
brtk.net,general_news,1,1,211,10
dailypakistan.pk,general_news,1,1,211,24
demokraatti.fi,general_news,1,1,211,25
eunews.it,general_news,1,1,211,19
gds.it,general_news,1,1,211,27
insurancenewsnet.com,general_news,1,1,211,8
mapleridgenews.com,general_news,1,1,211,27
spokanepublicradio.org,general_news,1,1,211,27
varazdinske-vijesti.hr,general_news,1,1,211,27
volksstimme.ch,general_news,1,1,211,12
wdrb.com,general_news,1,1,211,27
wispolitics.com,general_news,1,1,211,23
3szek.ro,general_news,1,1,210,19
abc30.com,general_news,1,1,210,26
cbs58.com,general_news,1,1,210,27
hetkontakt.nl,general_news,1,1,210,27
liberianobserver.com,general_news,1,1,210,23
motorpasion.com,general_news,1,1,210,27
ora24.tv,general_news,1,1,210,27
typos.com.cy,general_news,1,1,210,27
wbur.org,general_news,1,1,210,26
bariloche2000.com,general_news,1,1,209,27
diario1.com,general_news,1,1,209,27
kios.org,general_news,1,1,209,27
lratvakan.com,general_news,1,1,209,25
meathchronicle.ie,general_news,1,1,209,27
nordschleswiger.dk,general_news,1,1,209,27
tvsyd.dk,general_news,1,1,209,27
wwwhatsnew.com,general_news,1,1,209,27
aldergrovestar.com,general_news,1,1,208,26
barilocheopina.com,general_news,1,1,208,24
chinatechnews.com,general_news,1,1,208,27
erienewsnow.com,general_news,1,1,208,27
esmmagazine.com,general_news,1,1,208,23
forum.bug.hr,general_news,1,1,208,27
fox6now.com,general_news,1,1,208,27
journalleguide.com,general_news,1,1,208,27
mundomaritimo.cl,general_news,1,1,208,24
nyheder.dk,general_news,1,1,208,27
opinion.com.bo,general_news,1,1,208,27
rfi.fr,general_news,1,1,208,27
sibdepo.ru,general_news,1,1,208,26
thestatesman.com,general_news,1,1,208,13
witn.com,general_news,1,1,208,27
cinemablend.com,general_news,1,1,207,27
esquire.com,general_news,1,1,207,25
fratmat.info,general_news,1,1,207,27
healio.com,general_news,1,1,207,25
kiplinger.com,general_news,1,1,207,27
kyiv.comments.ua,general_news,1,1,207,27
lhebdojournal.com,general_news,1,1,207,27
radiopik.pl,general_news,1,1,207,27
risalehaber.com,general_news,1,1,207,27
romadailynews.it,general_news,1,1,207,25
slashfilm.com,general_news,1,1,207,27
eska.pl,general_news,1,1,206,26
wfsb.com,general_news,1,1,206,27
whtc.com,general_news,1,1,206,25
akasyam.com,general_news,1,1,205,24
dialessandria.it,general_news,1,1,205,27
financy.24tv.ua,general_news,1,1,205,27
globalist.it,general_news,1,1,205,27
gorod.lv,general_news,1,1,205,27
kztv10.com,general_news,1,1,205,26
opinion.al,general_news,1,1,205,27
benningtonbanner.com,general_news,1,1,204,27
brainerddispatch.com,general_news,1,1,204,27
connexionfrance.com,general_news,1,1,204,27
diariocambio.com.uy,general_news,1,1,204,26
eyeradio.org,general_news,1,1,204,27
fox10tv.com,general_news,1,1,204,27
freiewelt.net,general_news,1,1,204,21
hawaiinewsnow.com,general_news,1,1,204,27
knoe.com,general_news,1,1,204,26
kotatv.com,general_news,1,1,204,27
lavoixdusud.com,general_news,1,1,204,27
lebanon24.com,general_news,1,1,204,26
misanec.ru,general_news,1,1,204,27
